Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
HPF1	275.4544753	-0.397089896	0.140183316	-2.832647338	0.004616429	0.028591081	chr4	169729465	169757953	ENSG00000056050	protein_coding	C4orf27	ENSG00000056050	protein_coding
FGFRL1	1667.607101	-0.213417351	0.075425841	-2.829499135	0.004662093	0.028849852	chr4	1009936	1026897	ENSG00000127418	protein_coding	FGFRL1	ENSG00000127418	protein_coding
GRPEL2	1306.412801	0.230380339	0.081434918	2.829011731	0.004669199	0.028869788	chr5	149345430	149354583	ENSG00000164284	protein_coding	GRPEL2	ENSG00000164284	protein_coding
UBFD1	4433.732147	0.18034267	0.063746317	2.82906807	0.004668377	0.028869788	chr16	23557362	23574389	ENSG00000103353	protein_coding	UBFD1	ENSG00000103353	protein_coding
NAA60	2169.188509	-0.238866258	0.084560546	-2.824795599	0.004731079	0.02924023	chr16	3443611	3486963	ENSG00000122390	protein_coding	NAA60	ENSG00000122390	protein_coding
ECD	1912.494608	0.223606686	0.079187176	2.823773968	0.004746184	0.029321398	chr10	73130155	73169055	ENSG00000122882	protein_coding	ECD	ENSG00000122882	protein_coding
WDR5	3570.547575	-0.217162276	0.076920498	-2.823204233	0.004754627	0.029349161	chr9	134135365	134159968	ENSG00000196363	protein_coding	WDR5	ENSG00000196363	protein_coding
SH3BP2	3501.433727	0.284395677	0.10075122	2.822751708	0.004761343	0.029354045	chr4	2793023	2841098	ENSG00000087266	protein_coding	SH3BP2	ENSG00000087266	protein_coding
PPIB	10397.30744	0.171869667	0.060891866	2.822539008	0.004764503	0.029361346	chr15	64155812	64163205	ENSG00000166794	protein_coding	PPIB	ENSG00000166794	protein_coding
PDZD8	1840.934533	-0.212301288	0.075231805	-2.821961902	0.004773085	0.029376365	chr10	117277274	117375467	ENSG00000165650	protein_coding	PDZD8	ENSG00000165650	protein_coding
PELI1	365.0049369	0.338859014	0.120084263	2.821843642	0.004774845	0.029376365	chr2	64092652	64144454	ENSG00000197329	protein_coding	PELI1	ENSG00000197329	protein_coding
MRPL48	811.0264365	0.253622715	0.089925761	2.820356618	0.004797031	0.029488446	chr11	73787316	73865133	ENSG00000175581	protein_coding	MRPL48	ENSG00000175581	protein_coding
DLGAP4	2149.144233	0.229040774	0.081233282	2.819543527	0.004809201	0.029527852	chr20	36306336	36528637	ENSG00000080845	protein_coding	DLGAP4	ENSG00000080845	protein_coding
RRM2	7555.412658	0.20100444	0.071290047	2.819530194	0.004809401	0.029527852	chr2	10122328	10131419	ENSG00000171848	protein_coding	RRM2	ENSG00000171848	protein_coding
BRD2	17139.46576	0.179150164	0.063574434	2.817959267	0.004832994	0.029648215	chr6	32968660	32981505	ENSG00000204256	protein_coding	BRD2	ENSG00000204256	protein_coding
FSTL3	1536.689825	0.21659991	0.076959301	2.814473457	0.004885721	0.029946953	chr19	676365	683399	ENSG00000070404	protein_coding	FSTL3	ENSG00000070404	protein_coding
ZBTB14	539.6115868	-0.283765216	0.100822968	-2.814489822	0.004885472	0.029946953	chr18	5289019	5297053	ENSG00000198081	protein_coding	ZBTB14	ENSG00000198081	protein_coding
TMEM150C	2690.532463	-0.253451676	0.09008164	-2.813577504	0.004899357	0.030018157	chr4	82483170	82562357	ENSG00000249242	protein_coding	TMEM150C	ENSG00000249242	protein_coding
GRSF1	4033.478015	-0.189852568	0.067487058	-2.813169993	0.004905571	0.030043843	chr4	70815782	70839945	ENSG00000132463	protein_coding	GRSF1	ENSG00000132463	protein_coding
SLC16A3	394.7537779	0.383029573	0.136193136	2.812399971	0.004917332	0.030103466	chr17	82228397	82261129	ENSG00000141526	protein_coding	SLC16A3	ENSG00000141526	protein_coding
DNAJC6	406.1421092	-0.341995783	0.121684612	-2.810509695	0.00494631	0.03019761	chr1	65248219	65415869	ENSG00000116675	protein_coding	DNAJC6	ENSG00000116675	protein_coding
LRRC57	578.3842202	0.302051219	0.107473588	2.810469298	0.004946931	0.03019761	chr15	42537820	42548802	ENSG00000180979	protein_coding	LRRC57	ENSG00000180979	protein_coding
MIER3	1742.05564	-0.246009654	0.087519172	-2.810923026	0.00493996	0.03019761	chr5	56919602	56971675	ENSG00000155545	protein_coding	MIER3	ENSG00000155545	protein_coding
RABL2A	119.4501188	-0.546425526	0.194402966	-2.810788013	0.004942034	0.03019761	chr2	113627229	113643396	ENSG00000144134	protein_coding	RABL2A	ENSG00000144134	protein_coding
ZNRF3	790.4749413	0.281158286	0.100075773	2.80945406	0.00496256	0.03028058	chr22	28883592	29057487	ENSG00000183579	protein_coding	ZNRF3	ENSG00000183579	protein_coding
ZNF605	415.6822237	-0.333615415	0.118777438	-2.808743983	0.004973518	0.030334991	chr12	132918308	132956306	ENSG00000196458	protein_coding	ZNF605	ENSG00000196458	protein_coding
BSPRY	1296.320016	0.240527706	0.085660647	2.807913707	0.004986359	0.030378309	chr9	113349541	113371233	ENSG00000119411	protein_coding	BSPRY	ENSG00000119411	protein_coding
KSR1	1309.906275	0.284481326	0.101315043	2.807888331	0.004986752	0.030378309	chr17	27456714	27626438	ENSG00000141068	protein_coding	KSR1	ENSG00000141068	protein_coding
SCAMP3	2136.372288	0.277605512	0.098881744	2.807449601	0.004993549	0.030403014	chr1	155255979	155262430	ENSG00000116521	protein_coding	SCAMP3	ENSG00000116521	protein_coding
TOB2	3449.739255	0.178372694	0.063538654	2.807309948	0.004995715	0.030403014	chr22	41433492	41447023	ENSG00000183864	protein_coding	TOB2	ENSG00000183864	protein_coding
ILDR1	322.3981046	-0.361360806	0.128996393	-2.801324892	0.005089325	0.030878545	chr3	121987323	122022204	ENSG00000145103	protein_coding	ILDR1	ENSG00000145103	protein_coding
SNX21	400.8701095	-0.327252798	0.116810295	-2.801574967	0.005085382	0.030878545	chr20	45833810	45843275	ENSG00000124104	protein_coding	SNX21	ENSG00000124104	protein_coding
CHCHD2	6254.334605	0.228296987	0.08152548	2.800314531	0.005105284	0.030935562	chr7	56101569	56106576	ENSG00000106153	protein_coding	CHCHD2	ENSG00000106153	protein_coding
CSRP1	6792.676909	0.163717651	0.058473102	2.799879671	0.005112166	0.030964643	chr1	201483530	201509456	ENSG00000159176	protein_coding	CSRP1	ENSG00000159176	protein_coding
ZFP90	1735.92687	-0.214417303	0.076588919	-2.799586489	0.005116811	0.030980152	chr16	68530090	68576072	ENSG00000184939	protein_coding	ZFP90	ENSG00000184939	protein_coding
FHOD1	1461.529429	0.271760207	0.097238901	2.7947684	0.005193691	0.031381715	chr16	67229387	67247658	ENSG00000135723	protein_coding	FHOD1	ENSG00000135723	protein_coding
ENTR1	2352.766513	0.233428626	0.083548941	2.793914824	0.005207419	0.031426532	chr9	136401922	136410609	ENSG00000165689	protein_coding	SDCCAG3	ENSG00000165689	protein_coding
CCDC113	194.2125684	-0.57357527	0.205335068	-2.793362455	0.005216321	0.031467285	chr16	58231157	58283836	ENSG00000103021	protein_coding	CCDC113	ENSG00000103021	protein_coding
BRPF1	2521.257424	0.216580928	0.077669113	2.788507796	0.005295147	0.031874189	chr3	9731729	9748018	ENSG00000156983	protein_coding	BRPF1	ENSG00000156983	protein_coding
PHC3	4619.397422	-0.245420224	0.08801419	-2.788416544	0.005296639	0.031874189	chr3	170086732	170181749	ENSG00000173889	protein_coding	PHC3	ENSG00000173889	protein_coding
PDLIM7	3825.387994	0.245119459	0.087955792	2.786848396	0.005322337	0.03195122	chr5	177483394	177497606	ENSG00000196923	protein_coding	PDLIM7	ENSG00000196923	protein_coding
IRX5	892.1740191	0.263224147	0.094479664	2.78604026	0.005335624	0.032018055	chr16	54930862	54934485	ENSG00000176842	protein_coding	IRX5	ENSG00000176842	protein_coding
EAF1	3981.915385	0.174511904	0.062684556	2.783969692	0.005369805	0.03219717	chr3	15427355	15450635	ENSG00000144597	protein_coding	EAF1	ENSG00000144597	protein_coding
UBE2A	2588.095974	-0.211172537	0.075872936	-2.783239295	0.00538191	0.032256735	chrX	119574467	119591083	ENSG00000077721	protein_coding	UBE2A	ENSG00000077721	protein_coding
C17orf97	117.2008339	-0.565544922	0.203369603	-2.780872434	0.005421304	0.032466662	chr17	410327	431062	ENSG00000187624	protein_coding	C17orf97	ENSG00000187624	protein_coding
CDCA7	270.1089172	-0.381630958	0.137297114	-2.77959926	0.005442602	0.032581084	chr2	173354820	173368997	ENSG00000144354	protein_coding	CDCA7	ENSG00000144354	protein_coding
IDH3A	1892.439913	-0.293709722	0.105674758	-2.77937444	0.00544637	0.032582947	chr15	78131498	78171949	ENSG00000166411	protein_coding	IDH3A	ENSG00000166411	protein_coding
TAF1D	3168.62069	0.256693728	0.092358492	2.779319181	0.005447297	0.032582947	chr11	93729948	93784391	ENSG00000166012	protein_coding	TAF1D	ENSG00000166012	protein_coding
RUSF1	2289.672806	0.199017489	0.071688795	2.776131032	0.005501003	0.032864515	chr16	31489471	31509309	ENSG00000140688	protein_coding	C16orf58	ENSG00000140688	protein_coding
AP3D1	7490.637493	0.185390162	0.066837894	2.773728371	0.005541793	0.033094901	chr19	2100988	2164465	ENSG00000065000	protein_coding	AP3D1	ENSG00000065000	protein_coding
CHMP4B	3677.808515	0.17477566	0.063140552	2.768041353	0.00563943	0.033596989	chr20	33811304	33854366	ENSG00000101421	protein_coding	CHMP4B	ENSG00000101421	protein_coding
SMC1A	6436.86203	-0.184036394	0.06650134	-2.767408834	0.005650385	0.033648765	chrX	53374149	53422728	ENSG00000072501	protein_coding	SMC1A	ENSG00000072501	protein_coding
AGBL5	1133.080798	-0.227689227	0.082314866	-2.766076639	0.00567352	0.033773008	chr2	27042364	27070622	ENSG00000084693	protein_coding	AGBL5	ENSG00000084693	protein_coding
RBM15B	2710.275212	-0.197020237	0.071246017	-2.765350904	0.005686159	0.033834696	chr3	51391268	51397908	ENSG00000259956	protein_coding	RBM15B	ENSG00000259956	protein_coding
ZNF367	1965.551136	-0.205385216	0.074287625	-2.764729867	0.005696995	0.033885609	chr9	96385941	96418329	ENSG00000165244	protein_coding	ZNF367	ENSG00000165244	protein_coding
SH3GLB2	4723.568235	-0.188178367	0.068105268	-2.763051568	0.005726372	0.034046716	chr9	129007036	129028303	ENSG00000148341	protein_coding	SH3GLB2	ENSG00000148341	protein_coding
PYROXD1	804.4115918	0.303648321	0.109947053	2.761768611	0.005748921	0.034167115	chr12	21437615	21471252	ENSG00000121350	protein_coding	PYROXD1	ENSG00000121350	protein_coding
ATPAF1	1367.244456	-0.217387111	0.078804447	-2.758563998	0.005805594	0.034464073	chr1	46632737	46673867	ENSG00000123472	protein_coding	ATPAF1	ENSG00000123472	protein_coding
KIF13A	1900.763995	-0.204251531	0.07404658	-2.758419496	0.005808161	0.034464073	chr6	17759183	17987623	ENSG00000137177	protein_coding	KIF13A	ENSG00000137177	protein_coding
HSPD1	24537.45232	-0.158545779	0.057482276	-2.758168097	0.00581263	0.034476828	chr2	197486581	197516737	ENSG00000144381	protein_coding	HSPD1	ENSG00000144381	protein_coding
COA6	570.1429491	0.295932434	0.107359851	2.756453479	0.005843192	0.034616665	chr1	234373456	234384049	ENSG00000168275	protein_coding	COA6	ENSG00000168275	protein_coding
ABHD3	519.9132436	0.292015305	0.105964047	2.75579608	0.005854949	0.034672493	chr18	21650897	21704805	ENSG00000158201	protein_coding	ABHD3	ENSG00000158201	protein_coding
RNF167	1796.069426	-0.251259483	0.09119022	-2.755333655	0.005863231	0.034707712	chr17	4940008	4945222	ENSG00000108523	protein_coding	RNF167	ENSG00000108523	protein_coding
ARID2	3783.569191	-0.195186398	0.070852819	-2.75481484	0.005872536	0.034748954	chr12	45729665	45908040	ENSG00000189079	protein_coding	ARID2	ENSG00000189079	protein_coding
NICN1	122.0794163	-0.580800349	0.21090146	-2.7538944	0.005889077	0.034819107	chr3	49422946	49429326	ENSG00000145029	protein_coding	NICN1	ENSG00000145029	protein_coding
TMED7-TICAM2	254.6126524	0.448918414	0.163059434	2.75309684	0.005903443	0.034862447	chr5	115578642	115626161	ENSG00000251201	protein_coding	TMED7-TICAM2	ENSG00000251201	protein_coding
MAP2K3	1660.512507	0.248760424	0.09044714	2.750340416	0.005953338	0.035129186	chr17	21284672	21315240	ENSG00000034152	protein_coding	MAP2K3	ENSG00000034152	protein_coding
NBPF14	9810.47284	-0.185766014	0.067547315	-2.750161352	0.005956593	0.035134441	chr1	148531385	148679751	ENSG00000270629	protein_coding	NBPF14	ENSG00000270629	protein_coding
CEP350	5345.020584	-0.211458524	0.076910017	-2.749427623	0.005969945	0.035199229	chr1	179954738	180114880	ENSG00000135837	protein_coding	CEP350	ENSG00000135837	protein_coding
TRIM11	1582.74248	0.225152633	0.081931649	2.748054464	0.005995005	0.035332971	chr1	228393673	228406840	ENSG00000154370	protein_coding	TRIM11	ENSG00000154370	protein_coding
DUT	1307.191704	-0.241306304	0.08787801	-2.74592363	0.006034081	0.035549178	chr15	48331011	48343373	ENSG00000128951	protein_coding	DUT	ENSG00000128951	protein_coding
HPS3	1783.426058	-0.193445676	0.070494422	-2.744127414	0.006067198	0.035715975	chr3	149129584	149173732	ENSG00000163755	protein_coding	HPS3	ENSG00000163755	protein_coding
DLL1	532.6221436	-0.3336716	0.121673234	-2.742358278	0.006099977	0.035834387	chr6	170282206	170306565	ENSG00000198719	protein_coding	DLL1	ENSG00000198719	protein_coding
PACS1	8646.898931	-0.200053769	0.072947197	-2.742446276	0.006098342	0.035834387	chr11	66070363	66244747	ENSG00000175115	protein_coding	PACS1	ENSG00000175115	protein_coding
VAPA	3996.356113	0.183263519	0.066829343	2.742261284	0.006101778	0.035834387	chr18	9914002	9960021	ENSG00000101558	protein_coding	VAPA	ENSG00000101558	protein_coding
SLC4A2	7285.159354	0.181922652	0.066368141	2.741114158	0.006123123	0.035931346	chr7	151057210	151076527	ENSG00000164889	protein_coding	SLC4A2	ENSG00000164889	protein_coding
DYNC2LI1	303.5771494	-0.357731055	0.130522115	-2.740769684	0.006129546	0.035934073	chr2	43774039	43810010	ENSG00000138036	protein_coding	DYNC2LI1	ENSG00000138036	protein_coding
PPP1R26-AS1	205.165938	-0.464254712	0.169387247	-2.740789043	0.006129185	0.035934073	chr9	135462727	135480777	ENSG00000225361	lncRNA	PPP1R26-AS1	ENSG00000225361	antisense
ZNF213-AS1	303.1315552	-0.361224791	0.13188349	-2.738969005	0.006163218	0.036109609	chr16	3110460	3134882	ENSG00000263072	lncRNA	ZNF213-AS1	ENSG00000263072	antisense
EIF3D	4244.367901	0.212017533	0.077436463	2.737954786	0.006182257	0.036192625	chr22	36510850	36529436	ENSG00000100353	protein_coding	EIF3D	ENSG00000100353	protein_coding
HSD17B4	3569.50346	0.183315566	0.066950988	2.738056172	0.006180352	0.036192625	chr5	119452443	119637199	ENSG00000133835	protein_coding	HSD17B4	ENSG00000133835	protein_coding
MROH1	4058.635542	0.23481505	0.085787969	2.737155938	0.006197291	0.036237817	chr8	144148016	144261940	ENSG00000179832	protein_coding	MROH1	ENSG00000179832	protein_coding
OVOL1	1609.754832	0.220643477	0.080669148	2.735165595	0.00623489	0.036414698	chr11	65787022	65797219	ENSG00000172818	protein_coding	OVOL1	ENSG00000172818	protein_coding
ITPRID2	23159.34191	-0.203961237	0.074604844	-2.733887331	0.006259146	0.036542004	chr2	181891833	181930738	ENSG00000138434	protein_coding	SSFA2	ENSG00000138434	protein_coding
NUDT3	3221.540464	-0.175364335	0.064150547	-2.733637402	0.006263898	0.036555392	chr6	34279679	34392674	ENSG00000272325	protein_coding	NUDT3	ENSG00000272325	protein_coding
HIP1R	4582.64211	0.186321558	0.068181574	2.732725983	0.006281257	0.036641438	chr12	122834453	122862960	ENSG00000130787	protein_coding	HIP1R	ENSG00000130787	protein_coding
SLC35E1	5347.252018	0.178891258	0.065471174	2.73236672	0.006288111	0.036653521	chr19	16549831	16572382	ENSG00000127526	protein_coding	SLC35E1	ENSG00000127526	protein_coding
UBXN4	7829.59867	-0.195158451	0.071511685	-2.729042843	0.006351845	0.036967042	chr2	135741619	135785055	ENSG00000144224	protein_coding	UBXN4	ENSG00000144224	protein_coding
THAP5	1872.925133	-0.273106302	0.100083767	-2.728777198	0.006356964	0.036982352	chr7	108554543	108569750	ENSG00000177683	protein_coding	THAP5	ENSG00000177683	protein_coding
ZNF93	754.0237488	0.263396675	0.096574981	2.727380019	0.006383947	0.037110281	chr19	19900913	19935575	ENSG00000184635	protein_coding	ZNF93	ENSG00000184635	protein_coding
WASL-DT	175.189612	-0.467752716	0.171526096	-2.727006137	0.006391185	0.037137832	chr7	123749068	123751166	ENSG00000272686	lncRNA	RP11-390E23.6	ENSG00000272686	antisense
PEF1	1436.410249	0.264803729	0.097133955	2.726170572	0.006407388	0.037217433	chr1	31629862	31644896	ENSG00000162517	protein_coding	PEF1	ENSG00000162517	protein_coding
CEP89	1146.862217	-0.225437032	0.082711122	-2.725595147	0.006418567	0.037253255	chr19	32875925	32971991	ENSG00000121289	protein_coding	CEP89	ENSG00000121289	protein_coding
MYLIP	1680.360958	0.257555401	0.094530268	2.724581295	0.006438308	0.037353242	chr6	16129125	16148248	ENSG00000007944	protein_coding	MYLIP	ENSG00000007944	protein_coding
THAP7	500.2684762	-0.402207838	0.147641821	-2.724213477	0.006445483	0.037380281	chr22	20999104	21002196	ENSG00000184436	protein_coding	THAP7	ENSG00000184436	protein_coding
EIF2B2	2035.523235	0.216197025	0.079373751	2.723784905	0.006453852	0.037413988	chr14	75002911	75012366	ENSG00000119718	protein_coding	EIF2B2	ENSG00000119718	protein_coding
PLEKHH1	1489.934735	-0.20789437	0.076339596	-2.723283591	0.006463655	0.037441841	chr14	67533301	67589612	ENSG00000054690	protein_coding	PLEKHH1	ENSG00000054690	protein_coding
RBM12B	2017.9588	-0.219262398	0.080526969	-2.722844305	0.006472255	0.037462462	chr8	93729356	93741017	ENSG00000183808	protein_coding	RBM12B	ENSG00000183808	protein_coding
MEGF9	935.9596588	-0.246283756	0.090474918	-2.722121889	0.006486421	0.03751524	chr9	120600813	120714470	ENSG00000106780	protein_coding	MEGF9	ENSG00000106780	protein_coding
TMBIM6	26143.30656	0.203025074	0.074736668	2.716539011	0.006596842	0.038065008	chr12	49707725	49764934	ENSG00000139644	protein_coding	TMBIM6	ENSG00000139644	protein_coding
CA8	194.8174806	0.51100087	0.188355932	2.712953414	0.006668648	0.038428807	chr8	60187347	60281412	ENSG00000178538	protein_coding	CA8	ENSG00000178538	protein_coding
KIFAP3	543.596437	-0.290164229	0.106966484	-2.712664926	0.006674456	0.038433226	chr1	169921326	170085208	ENSG00000075945	protein_coding	KIFAP3	ENSG00000075945	protein_coding
PDXDC2P-NPIPB14P	2155.432271	0.287465534	0.105974958	2.712579829	0.00667617	0.038433226	chr16	69976297	70065948	ENSG00000196696	lncRNA	PDXDC2P	ENSG00000196696	processed_transcript
C16orf87	587.6390349	-0.299314523	0.110360397	-2.712155192	0.006684729	0.038467599	chr16	46796607	46831411	ENSG00000155330	protein_coding	C16orf87	ENSG00000155330	protein_coding
SBNO2	3570.293429	0.222980525	0.082229353	2.71169012	0.006694114	0.038491803	chr19	1107636	1174283	ENSG00000064932	protein_coding	SBNO2	ENSG00000064932	protein_coding
SLC39A10	635.8527775	-0.274478359	0.101256284	-2.710729119	0.006713545	0.038588604	chr2	195575977	195737702	ENSG00000196950	protein_coding	SLC39A10	ENSG00000196950	protein_coding
FOXRED2	1271.482947	-0.239502438	0.088383528	-2.709808524	0.006732206	0.038665962	chr22	36487190	36507101	ENSG00000100350	protein_coding	FOXRED2	ENSG00000100350	protein_coding
B2M	4106.186644	0.17203887	0.063514941	2.708636207	0.006756037	0.038734727	chr15	44711477	44718877	ENSG00000166710	protein_coding	B2M	ENSG00000166710	protein_coding
FASTKD2	1690.012564	0.204533919	0.075512648	2.708604797	0.006756677	0.038734727	chr2	206765357	206792509	ENSG00000118246	protein_coding	FASTKD2	ENSG00000118246	protein_coding
SCCPDH	4277.86917	0.190310169	0.070255639	2.708824124	0.006752212	0.038734727	chr1	246724047	246768137	ENSG00000143653	protein_coding	SCCPDH	ENSG00000143653	protein_coding
