Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
ZNF599	386.5235851	0.276029484	0.114271443	2.41555962	0.01571105	0.038356745	chr19	34758076	34773229	ENSG00000153896	protein_coding	ZNF599	ENSG00000153896	protein_coding
NFX1	3908.099972	0.095898408	0.039706299	2.415193841	0.015726838	0.038390305	chr9	33290511	33371157	ENSG00000086102	protein_coding	NFX1	ENSG00000086102	protein_coding
POLR3E	2433.671806	-0.109578501	0.045392835	-2.414004361	0.015778274	0.038510865	chr16	22297375	22335103	ENSG00000058600	protein_coding	POLR3E	ENSG00000058600	protein_coding
HNRNPH3	6104.800715	0.082812744	0.03431645	2.413208349	0.015812778	0.038590072	chr10	68331174	68343191	ENSG00000096746	protein_coding	HNRNPH3	ENSG00000096746	protein_coding
FAM151B	166.2438617	-0.379920068	0.157453382	-2.412905099	0.01582594	0.038617182	chr5	80487969	80542563	ENSG00000152380	protein_coding	FAM151B	ENSG00000152380	protein_coding
SNX1	3128.024832	0.104606101	0.043365685	2.412186073	0.015857186	0.038678372	chr15	64094123	64146090	ENSG00000028528	protein_coding	SNX1	ENSG00000028528	protein_coding
SMG9	560.3454553	-0.206842409	0.085804719	-2.410618106	0.015925514	0.038839997	chr19	43727992	43754990	ENSG00000105771	protein_coding	SMG9	ENSG00000105771	protein_coding
PNMA1	2047.31156	0.119415729	0.049570711	2.40899772	0.015996398	0.0389977	chr14	73711783	73714372	ENSG00000176903	protein_coding	PNMA1	ENSG00000176903	protein_coding
WDR61	2150.728422	0.133448311	0.055395026	2.409030572	0.015994958	0.0389977	chr15	78277835	78299794	ENSG00000140395	protein_coding	WDR61	ENSG00000140395	protein_coding
TOB2	3026.836898	0.103267278	0.042886653	2.407911796	0.016044057	0.039093616	chr22	41433492	41447023	ENSG00000183864	protein_coding	TOB2	ENSG00000183864	protein_coding
TOR1B	1268.36418	0.148575272	0.061731369	2.406803441	0.016092829	0.03919722	chr9	129803153	129811281	ENSG00000136816	protein_coding	TOR1B	ENSG00000136816	protein_coding
PAQR3	917.474027	-0.165869634	0.068945108	-2.405821649	0.01613614	0.039287449	chr4	78887127	78939438	ENSG00000163291	protein_coding	PAQR3	ENSG00000163291	protein_coding
DTNBP1	498.6765894	0.220974598	0.091882664	2.404965083	0.016174011	0.039364365	chr6	15522801	15663058	ENSG00000047579	protein_coding	DTNBP1	ENSG00000047579	protein_coding
KBTBD3	159.0319308	0.398147463	0.165657564	2.403436672	0.01624178	0.039508849	chr11	106051098	106077765	ENSG00000182359	protein_coding	KBTBD3	ENSG00000182359	protein_coding
HIRA	2639.790077	-0.106103789	0.044150021	-2.403255661	0.016249822	0.0395233	chr22	19330698	19447450	ENSG00000100084	protein_coding	HIRA	ENSG00000100084	protein_coding
QRFP	74.38008764	0.589220867	0.245296304	2.402078044	0.01630223	0.039630266	chr9	130892702	130896812	ENSG00000188710	protein_coding	QRFP	ENSG00000188710	protein_coding
CHPF2	1418.978617	0.137700617	0.057345049	2.401264247	0.016338533	0.039708252	chr7	151232489	151238827	ENSG00000033100	protein_coding	CHPF2	ENSG00000033100	protein_coding
FAM174C	2377.700507	0.123354976	0.051424413	2.398762958	0.01645056	0.03995986	chr19	1275438	1279249	ENSG00000228300	protein_coding	C19orf24	ENSG00000228300	protein_coding
AGTPBP1	1081.418974	-0.155663722	0.064902929	-2.398408277	0.0164665	0.039993413	chr9	85546539	85742029	ENSG00000135049	protein_coding	AGTPBP1	ENSG00000135049	protein_coding
ICE2	3933.152427	-0.097337409	0.040585307	-2.398341094	0.016469521	0.039995585	chr15	60419609	60479160	ENSG00000128915	protein_coding	ICE2	ENSG00000128915	protein_coding
ADNP	6746.870709	0.083535264	0.034845686	2.397291444	0.016516781	0.040099104	chr20	50888919	50931240	ENSG00000101126	protein_coding	ADNP	ENSG00000101126	protein_coding
ALDH9A1	3888.605484	0.094874716	0.039576442	2.397252306	0.016518545	0.040099104	chr1	165662216	165698863	ENSG00000143149	protein_coding	ALDH9A1	ENSG00000143149	protein_coding
KEAP1	3694.290905	-0.097530741	0.040689322	-2.39696153	0.016531659	0.04012576	chr19	10486120	10503741	ENSG00000079999	protein_coding	KEAP1	ENSG00000079999	protein_coding
ZBTB44	2730.467837	-0.114717851	0.047876979	-2.396096294	0.016570736	0.040210228	chr11	130226677	130314686	ENSG00000196323	protein_coding	ZBTB44	ENSG00000196323	protein_coding
TBC1D12	499.0017221	-0.221289094	0.092466203	-2.393188936	0.016702638	0.040506138	chr10	94402504	94535930	ENSG00000108239	protein_coding	TBC1D12	ENSG00000108239	protein_coding
SLC35B2	3477.142519	0.09870127	0.041244821	2.39305851	0.016708576	0.040513343	chr6	44254096	44257890	ENSG00000157593	protein_coding	SLC35B2	ENSG00000157593	protein_coding
ZNF16	285.7846946	0.284820742	0.119036538	2.392716956	0.016724137	0.040545846	chr8	144930358	144950888	ENSG00000170631	protein_coding	ZNF16	ENSG00000170631	protein_coding
LINC01569	217.1935198	-0.344143282	0.143855795	-2.392279588	0.016744082	0.040578505	chr16	4245825	4253789	ENSG00000262468	lncRNA	LINC01569	ENSG00000262468	lincRNA
SLC25A38	1102.870862	-0.156144936	0.065269292	-2.39231851	0.016742306	0.040578505	chr3	39383348	39397351	ENSG00000144659	protein_coding	SLC25A38	ENSG00000144659	protein_coding
SNX3	3489.539698	0.110282581	0.046114093	2.391515774	0.016778963	0.040652561	chr6	108211222	108261260	ENSG00000112335	protein_coding	SNX3	ENSG00000112335	protein_coding
MAPK14	2640.191534	-0.109961923	0.046008211	-2.390049967	0.016846081	0.040799407	chr6	36027677	36111236	ENSG00000112062	protein_coding	MAPK14	ENSG00000112062	protein_coding
ZNF329	267.9611872	0.303733524	0.127087737	2.389951471	0.016850599	0.040805095	chr19	58126252	58155110	ENSG00000181894	protein_coding	ZNF329	ENSG00000181894	protein_coding
FLII	6357.7534	-0.078552369	0.032896289	-2.387879376	0.016945903	0.041014755	chr17	18244836	18258916	ENSG00000177731	protein_coding	FLII	ENSG00000177731	protein_coding
CIR1	704.7673437	0.19001048	0.079653408	2.385465785	0.017057509	0.041268946	chr2	174348022	174395715	ENSG00000138433	protein_coding	CIR1	ENSG00000138433	protein_coding
B3GALNT2	1409.053008	-0.137960993	0.057878917	-2.383613942	0.017143576	0.041461175	chr1	235449923	235504481	ENSG00000162885	protein_coding	B3GALNT2	ENSG00000162885	protein_coding
ATP5MC1	3409.634554	-0.114572032	0.048089743	-2.382462991	0.01719726	0.041574969	chr17	48892765	48895871	ENSG00000159199	protein_coding	ATP5G1	ENSG00000159199	protein_coding
SAP130	1410.232532	0.14368682	0.060387647	2.379407487	0.017340495	0.041878175	chr2	127941217	128028120	ENSG00000136715	protein_coding	SAP130	ENSG00000136715	protein_coding
MED27	837.1206447	-0.173274884	0.072836927	-2.378942803	0.01736237	0.04192562	chr9	131860107	132079908	ENSG00000160563	protein_coding	MED27	ENSG00000160563	protein_coding
LAD1	8342.068484	0.073933206	0.031089729	2.378058835	0.017404049	0.042015474	chr1	201373244	201399915	ENSG00000159166	protein_coding	LAD1	ENSG00000159166	protein_coding
SPRED1	435.5539151	-0.233769146	0.09841586	-2.375319853	0.017533749	0.042301435	chr15	38252326	38357249	ENSG00000166068	protein_coding	SPRED1	ENSG00000166068	protein_coding
EIF5	16816.22492	-0.068716933	0.028990793	-2.37030198	0.017773562	0.042841528	chr14	103333544	103345025	ENSG00000100664	protein_coding	EIF5	ENSG00000100664	protein_coding
EEPD1	726.6030402	0.198599767	0.083799921	2.369927851	0.017791557	0.042879407	chr7	36153149	36301543	ENSG00000122547	protein_coding	EEPD1	ENSG00000122547	protein_coding
MIX23	1793.876305	-0.155008082	0.06541299	-2.36968348	0.017803319	0.042893336	chr3	122359591	122383231	ENSG00000160124	protein_coding	CCDC58	ENSG00000160124	protein_coding
AFDN	2182.16509	-0.123599601	0.052163796	-2.3694518	0.017814477	0.042901659	chr6	167826922	167972023	ENSG00000130396	protein_coding	MLLT4	ENSG00000130396	protein_coding
LEPROT	839.2823855	0.175618647	0.074174116	2.367654068	0.017901265	0.043099627	chr1	65420587	65436007	ENSG00000213625	protein_coding	LEPROT	ENSG00000213625	protein_coding
HOMER2	2998.558392	0.102083465	0.04312202	2.36731639	0.017917608	0.043133453	chr15	82836946	82986153	ENSG00000103942	protein_coding	HOMER2	ENSG00000103942	protein_coding
DERA	841.9666245	-0.17825339	0.075306954	-2.367024297	0.017931756	0.043161986	chr12	15911172	16037282	ENSG00000023697	protein_coding	DERA	ENSG00000023697	protein_coding
CBX4	5766.985603	0.094127154	0.039780473	2.366164787	0.017973442	0.043245721	chr17	79833156	79839429	ENSG00000141582	protein_coding	CBX4	ENSG00000141582	protein_coding
LCMT2	1482.369827	-0.163840682	0.069249024	-2.365963772	0.017983204	0.04325814	chr15	43323649	43330605	ENSG00000168806	protein_coding	LCMT2	ENSG00000168806	protein_coding
PI4KB	3311.816646	0.097173418	0.041075563	2.365723321	0.017994887	0.043280706	chr1	151291797	151327715	ENSG00000143393	protein_coding	PI4KB	ENSG00000143393	protein_coding
ZNF507	2175.13816	-0.127145603	0.053795276	-2.363508715	0.018102801	0.043517995	chr19	32345594	32387667	ENSG00000168813	protein_coding	ZNF507	ENSG00000168813	protein_coding
R3HCC1L	481.6619494	0.225442598	0.095431538	2.362349	0.018159538	0.043632077	chr10	98134624	98244897	ENSG00000166024	protein_coding	R3HCC1L	ENSG00000166024	protein_coding
AFTPH	1624.96814	0.152863891	0.064713704	2.362156416	0.018168974	0.043649174	chr2	64524305	64593005	ENSG00000119844	protein_coding	AFTPH	ENSG00000119844	protein_coding
JDP2	154.3204271	-0.435609834	0.184566861	-2.360173611	0.018266384	0.043849741	chr14	75427716	75474111	ENSG00000140044	protein_coding	JDP2	ENSG00000140044	protein_coding
CFAP92	578.3293144	-0.218683931	0.092772937	-2.357195314	0.018413559	0.04415779	chr3	128909866	129002690	ENSG00000114656	protein_coding	KIAA1257	ENSG00000114656	protein_coding
FYCO1	3717.517502	-0.102888943	0.043688478	-2.355058994	0.018519765	0.044401161	chr3	45917899	45995824	ENSG00000163820	protein_coding	FYCO1	ENSG00000163820	protein_coding
BCL2L11	1617.314716	-0.139009241	0.059066395	-2.353440421	0.018600588	0.044583567	chr2	111119378	111168447	ENSG00000153094	protein_coding	BCL2L11	ENSG00000153094	protein_coding
CCPG1	3036.477023	0.106510755	0.045266338	2.35297924	0.018623674	0.044627524	chr15	55340032	55408510	ENSG00000260916	protein_coding	CCPG1	ENSG00000260916	protein_coding
PIGV	674.0624649	-0.196615385	0.083589099	-2.352165367	0.018664475	0.044719597	chr1	26787472	26798398	ENSG00000060642	protein_coding	PIGV	ENSG00000060642	protein_coding
HDAC8	861.0979958	0.168133997	0.071517426	2.35095145	0.018725477	0.044848614	chrX	72329516	72573103	ENSG00000147099	protein_coding	HDAC8	ENSG00000147099	protein_coding
STAT5A	258.3427719	0.317121259	0.134997876	2.349083317	0.018819695	0.045057057	chr17	42287547	42311943	ENSG00000126561	protein_coding	STAT5A	ENSG00000126561	protein_coding
ALDH1B1	4624.632893	-0.087926678	0.037454826	-2.347539362	0.018897876	0.045215453	chr9	38392664	38398661	ENSG00000137124	protein_coding	ALDH1B1	ENSG00000137124	protein_coding
SRM	8272.243128	0.081843174	0.034874414	2.346797133	0.018935561	0.045299856	chr1	11054584	11060024	ENSG00000116649	protein_coding	SRM	ENSG00000116649	protein_coding
FASN	57317.86927	0.071903238	0.030654303	2.345616476	0.018995642	0.045426253	chr17	82078333	82098332	ENSG00000169710	protein_coding	FASN	ENSG00000169710	protein_coding
UBLCP1	1607.10615	-0.128985361	0.054994021	-2.345443358	0.019004466	0.045432388	chr5	159263081	159286040	ENSG00000164332	protein_coding	UBLCP1	ENSG00000164332	protein_coding
NDUFA6	3051.193429	-0.11279812	0.048106363	-2.344765076	0.019039072	0.045495398	chr22	42085525	42090955	ENSG00000184983	protein_coding	NDUFA6	ENSG00000184983	protein_coding
NKX3-1	42416.8185	-0.061484284	0.026229692	-2.344071881	0.019074495	0.045568464	chr8	23678693	23682927	ENSG00000167034	protein_coding	NKX3-1	ENSG00000167034	protein_coding
SEC61B	3775.088663	0.109039916	0.046535995	2.343130668	0.019122685	0.045677786	chr9	99222064	99230615	ENSG00000106803	protein_coding	SEC61B	ENSG00000106803	protein_coding
C8orf33	3405.688675	-0.100835702	0.043040615	-2.342803483	0.019139461	0.045706362	chr8	145052378	145056030	ENSG00000182307	protein_coding	C8orf33	ENSG00000182307	protein_coding
SAMD8	1594.562601	-0.140320199	0.05990321	-2.342448748	0.019157665	0.045738104	chr10	75099586	75182123	ENSG00000156671	protein_coding	SAMD8	ENSG00000156671	protein_coding
GUCY1A2	309.2042041	-0.279791161	0.119471957	-2.341898203	0.019185947	0.045793999	chr11	106674012	107018524	ENSG00000152402	protein_coding	GUCY1A2	ENSG00000152402	protein_coding
NUB1	1592.300279	-0.13308113	0.056841515	-2.341266412	0.019218448	0.045859933	chr7	151341699	151378449	ENSG00000013374	protein_coding	NUB1	ENSG00000013374	protein_coding
ATP5MJ	3597.397145	0.101429965	0.043339618	2.340352096	0.019265568	0.045966539	chr14	103912288	103928269	ENSG00000156411	protein_coding	C14orf2	ENSG00000156411	protein_coding
ZNF112	156.6670137	-0.40667099	0.173862012	-2.339044547	0.019333128	0.046110185	chr19	44326555	44367217	ENSG00000062370	protein_coding	ZNF112	ENSG00000062370	protein_coding
CGNL1	427.2544673	0.232802722	0.099532446	2.338963138	0.019337341	0.046114385	chr15	57375967	57550727	ENSG00000128849	protein_coding	CGNL1	ENSG00000128849	protein_coding
STOML2	4674.054091	-0.091385552	0.039103261	-2.33703151	0.019437546	0.046341593	chr9	35099776	35103195	ENSG00000165283	protein_coding	STOML2	ENSG00000165283	protein_coding
ARHGEF37	939.0799264	-0.160882094	0.068936762	-2.333763423	0.019608113	0.046706798	chr5	149551947	149634968	ENSG00000183111	protein_coding	ARHGEF37	ENSG00000183111	protein_coding
ARHGAP42	339.1378874	-0.254532275	0.109072147	-2.333613859	0.01961595	0.046719549	chr11	100687653	100991937	ENSG00000165895	protein_coding	ARHGAP42	ENSG00000165895	protein_coding
HAUS7	470.7376313	-0.561835516	0.240794268	-2.333259514	0.019634529	0.046757877	chrX	153447666	153495516	ENSG00000213397	protein_coding	HAUS7	ENSG00000213397	protein_coding
ZNF44	764.920704	0.181600188	0.077855548	2.332527245	0.019672971	0.046825706	chr19	12224686	12294887	ENSG00000197857	protein_coding	ZNF44	ENSG00000197857	protein_coding
SEPHS2	2433.120994	0.117003209	0.050181225	2.331613224	0.019721048	0.046934196	chr16	30444381	30446181	ENSG00000179918	protein_coding	SEPHS2	ENSG00000179918	protein_coding
SNHG25	321.0383317	0.343077625	0.147224592	2.33030108	0.019790244	0.047092917	chr17	64145970	64146476	ENSG00000266402	lncRNA	SNHG25	ENSG00000266402	lincRNA
MROH6	693.4096129	0.187651385	0.080544633	2.329781353	0.01981771	0.047146345	chr8	143566187	143572971	ENSG00000204839	protein_coding	MROH6	ENSG00000204839	protein_coding
PCDH1	1299.375914	-0.148347626	0.063708151	-2.328550192	0.019882907	0.047271549	chr5	141853111	141879246	ENSG00000156453	protein_coding	PCDH1	ENSG00000156453	protein_coding
ANTXR2	129.9343803	-0.460743873	0.197913535	-2.328005875	0.019911792	0.047328255	chr4	79901149	80125454	ENSG00000163297	protein_coding	ANTXR2	ENSG00000163297	protein_coding
ZNF564	221.9181196	0.363957785	0.156498198	2.325635632	0.020037997	0.04761018	chr19	12525370	12551542	ENSG00000249709	protein_coding	ZNF564	ENSG00000249709	protein_coding
PSAT1	6735.698146	0.093919047	0.040403743	2.324513556	0.020097986	0.04774065	chr9	78297143	78330093	ENSG00000135069	protein_coding	PSAT1	ENSG00000135069	protein_coding
ZNF282	1728.608823	-0.122298957	0.052628428	-2.323819315	0.02013518	0.047816921	chr7	149195485	149226248	ENSG00000170265	protein_coding	ZNF282	ENSG00000170265	protein_coding
DVL2	1742.50141	0.127405369	0.054833638	2.323489272	0.020152883	0.04785292	chr17	7225341	7234545	ENSG00000004975	protein_coding	DVL2	ENSG00000004975	protein_coding
TBC1D14	3401.74669	-0.093946738	0.04044324	-2.322928062	0.020183017	0.047912374	chr4	6909242	7033118	ENSG00000132405	protein_coding	TBC1D14	ENSG00000132405	protein_coding
TRAPPC10	1565.288648	-0.135249446	0.058226508	-2.322815687	0.020189056	0.04792066	chr21	44012319	44106552	ENSG00000160218	protein_coding	TRAPPC10	ENSG00000160218	protein_coding
SF3B4	3580.068899	-0.090254821	0.038858636	-2.322645095	0.020198226	0.047936375	chr1	149923317	149928344	ENSG00000143368	protein_coding	SF3B4	ENSG00000143368	protein_coding
DNPH1	1537.311842	0.143653577	0.061857737	2.322321885	0.02021561	0.047968566	chr6	43225629	43229484	ENSG00000112667	protein_coding	DNPH1	ENSG00000112667	protein_coding
SAR1A	4394.841033	0.113975695	0.04907884	2.322298074	0.020216891	0.047968566	chr10	70147289	70170523	ENSG00000079332	protein_coding	SAR1A	ENSG00000079332	protein_coding
STXBP1	652.4456446	-0.195392901	0.08420833	-2.320351208	0.020321886	0.048193366	chr9	127611760	127692936	ENSG00000136854	protein_coding	STXBP1	ENSG00000136854	protein_coding
CD58	166.1859194	0.37112698	0.160050459	2.318812344	0.020405214	0.048378775	chr1	116514535	116571039	ENSG00000116815	protein_coding	CD58	ENSG00000116815	protein_coding
ATAD2B	1058.853548	-0.165651776	0.071483746	-2.317334848	0.020485498	0.048544643	chr2	23748664	23927114	ENSG00000119778	protein_coding	ATAD2B	ENSG00000119778	protein_coding
COL26A1	777.3108841	0.181919334	0.078555394	2.315809586	0.020568668	0.048723311	chr7	101362820	101559024	ENSG00000160963	protein_coding	COL26A1	ENSG00000160963	protein_coding
ZNF543	238.3368311	-0.31167875	0.134618458	-2.315274994	0.020597887	0.048786382	chr19	57320509	57330776	ENSG00000178229	protein_coding	ZNF543	ENSG00000178229	protein_coding
YIF1A	2583.109687	0.118150313	0.051050447	2.314383509	0.020646695	0.048889668	chr11	66284580	66289170	ENSG00000174851	protein_coding	YIF1A	ENSG00000174851	protein_coding
LACTB2	1695.475434	0.120701295	0.052158309	2.314133618	0.020660394	0.048915947	chr8	70635318	70669174	ENSG00000147592	protein_coding	LACTB2	ENSG00000147592	protein_coding
PRCP	1583.980575	-0.127218562	0.054979151	-2.313941929	0.020670908	0.048934679	chr11	82823502	82970584	ENSG00000137509	protein_coding	PRCP	ENSG00000137509	protein_coding
SMARCA2	1604.323789	0.136832546	0.059146518	2.313450568	0.02069788	0.048990413	chr9	2015219	2193624	ENSG00000080503	protein_coding	SMARCA2	ENSG00000080503	protein_coding
SBNO2	5620.185137	-0.083723107	0.036218549	-2.311608563	0.020799264	0.049201379	chr19	1107636	1174283	ENSG00000064932	protein_coding	SBNO2	ENSG00000064932	protein_coding
RCBTB1	1560.548673	-0.126902797	0.05489948	-2.311548249	0.020802591	0.04920306	chr13	49531946	49585583	ENSG00000136144	protein_coding	RCBTB1	ENSG00000136144	protein_coding
NCOA4	8681.265795	0.072909359	0.031549722	2.310935087	0.020836441	0.049270728	chr10	46005088	46030714	ENSG00000266412	protein_coding	NCOA4	ENSG00000266412	protein_coding
RANBP17	426.4625486	-0.245830813	0.106401175	-2.310414458	0.020865219	0.049325077	chr5	170861870	171300015	ENSG00000204764	protein_coding	RANBP17	ENSG00000204764	protein_coding
IFRD1	2772.298414	-0.10057488	0.043540564	-2.309912216	0.020893015	0.049373437	chr7	112422968	112481017	ENSG00000006652	protein_coding	IFRD1	ENSG00000006652	protein_coding
ZNF397	1812.692389	0.121319021	0.05252799	2.30960713	0.020909915	0.049399117	chr18	35241030	35267133	ENSG00000186812	protein_coding	ZNF397	ENSG00000186812	protein_coding
ASB13	1266.173022	0.140020524	0.060649134	2.308697833	0.020960355	0.049501498	chr10	5638867	5666595	ENSG00000196372	protein_coding	ASB13	ENSG00000196372	protein_coding
RRBP1	11502.61246	0.069590125	0.030184285	2.305508482	0.021138112	0.049877458	chr20	17613678	17682295	ENSG00000125844	protein_coding	RRBP1	ENSG00000125844	protein_coding
